order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timestamp_saved
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,DB,2024-04-28 21:40:03.415854
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,DB,2024-04-28 21:40:03.415854
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,DB,2024-04-28 21:40:03.415854
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,DB,2024-04-28 21:40:03.415854
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,DB,2024-04-28 21:40:03.415854
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,DB,2024-04-28 21:40:03.415854
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,DB,2024-04-28 21:40:03.415854
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,DB,2024-04-28 21:40:03.415854
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,DB,2024-04-28 21:40:03.415854
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,DB,2024-04-28 21:40:03.415854
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,DB,2024-04-28 21:40:03.415854
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,DB,2024-04-28 21:40:03.415854
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,DB,2024-04-28 21:40:03.415854
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,DB,2024-04-28 21:40:03.415854
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,DB,2024-04-28 21:40:03.415854
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,DB,2024-04-28 21:40:03.415854
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,DB,2024-04-28 21:40:03.415854
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,DB,2024-04-28 21:40:03.415854
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,DB,2024-04-28 21:40:03.415854
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,DB,2024-04-28 21:40:03.415854
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,DB,2024-04-28 21:40:03.415854
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,DB,2024-04-28 21:40:03.415854
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,DB,2024-04-28 21:40:03.415854
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,DB,2024-04-28 21:40:03.415854
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,DB,2024-04-28 21:40:03.415854
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,DB,2024-04-28 21:40:03.415854
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,DB,2024-04-28 21:40:03.415854
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,DB,2024-04-28 21:40:03.415854
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,DB,2024-04-28 21:40:03.415854
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,DB,2024-04-28 21:40:03.415854
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,DB,2024-04-28 21:40:03.415854
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,DB,2024-04-28 21:40:03.415854
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,DB,2024-04-28 21:40:03.415854
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,DB,2024-04-28 21:40:03.415854
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,DB,2024-04-28 21:40:03.415854
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,DB,2024-04-28 21:40:03.415854
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,DB,2024-04-28 21:40:03.415854
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,DB,2024-04-28 21:40:03.415854
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,DB,2024-04-28 21:40:03.415854
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,DB,2024-04-28 21:40:03.415854
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,DB,2024-04-28 21:40:03.415854
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,DB,2024-04-28 21:40:03.415854
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,DB,2024-04-28 21:40:03.415854
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,DB,2024-04-28 21:40:03.415854
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,DB,2024-04-28 21:40:03.415854
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,DB,2024-04-28 21:40:03.415854
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,DB,2024-04-28 21:40:03.415854
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,DB,2024-04-28 21:40:03.415854
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,DB,2024-04-28 21:40:03.415854
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,DB,2024-04-28 21:40:03.415854
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,DB,2024-04-28 21:40:03.415854
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,DB,2024-04-28 21:40:03.415854
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,DB,2024-04-28 21:40:03.415854
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,DB,2024-04-28 21:40:03.415854
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,DB,2024-04-28 21:40:03.415854
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,DB,2024-04-28 21:40:03.415854
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,DB,2024-04-28 21:40:03.415854
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,DB,2024-04-28 21:40:03.415854
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,DB,2024-04-28 21:40:03.415854
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,DB,2024-04-28 21:40:03.415854
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,DB,2024-04-28 21:40:03.415854
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,DB,2024-04-28 21:40:03.415854
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,DB,2024-04-28 21:40:03.415854
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,DB,2024-04-28 21:40:03.415854
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,DB,2024-04-28 21:40:03.415854
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,DB,2024-04-28 21:40:03.415854
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,DB,2024-04-28 21:40:03.415854
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,DB,2024-04-28 21:40:03.415854
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,DB,2024-04-28 21:40:03.415854
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,DB,2024-04-28 21:40:03.415854
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,DB,2024-04-28 21:40:03.415854
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,DB,2024-04-28 21:40:03.415854
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,DB,2024-04-28 21:40:03.415854
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,DB,2024-04-28 21:40:03.415854
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,DB,2024-04-28 21:40:03.415854
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,DB,2024-04-28 21:40:03.415854
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,DB,2024-04-28 21:40:03.415854
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,DB,2024-04-28 21:40:03.415854
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,DB,2024-04-28 21:40:03.415854
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,DB,2024-04-28 21:40:03.415854
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,DB,2024-04-28 21:40:03.415854
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,DB,2024-04-28 21:40:03.415854
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,DB,2024-04-28 21:40:03.415854
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,DB,2024-04-28 21:40:03.415854
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,DB,2024-04-28 21:40:03.415854
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,DB,2024-04-28 21:40:03.415854
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,DB,2024-04-28 21:40:03.415854
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,DB,2024-04-28 21:40:03.415854
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,DB,2024-04-28 21:40:03.415854
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,DB,2024-04-28 21:40:03.415854
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,DB,2024-04-28 21:40:03.415854
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,DB,2024-04-28 21:40:03.415854
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,DB,2024-04-28 21:40:03.415854
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,DB,2024-04-28 21:40:03.415854
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,DB,2024-04-28 21:40:03.415854
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,DB,2024-04-28 21:40:03.415854
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,DB,2024-04-28 21:40:03.415854
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,DB,2024-04-28 21:40:03.415854
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,DB,2024-04-28 21:40:03.415854
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,DB,2024-04-28 21:40:03.415854
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,DB,2024-04-28 21:40:03.415854
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,DB,2024-04-28 21:40:03.415854
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,DB,2024-04-28 21:40:03.415854
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,DB,2024-04-28 21:40:03.415854
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,DB,2024-04-28 21:40:03.415854
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,DB,2024-04-28 21:40:03.415854
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,DB,2024-04-28 21:40:03.415854
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,DB,2024-04-28 21:40:03.415854
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,DB,2024-04-28 21:40:03.415854
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,DB,2024-04-28 21:40:03.415854
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,DB,2024-04-28 21:40:03.415854
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,DB,2024-04-28 21:40:03.415854
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,DB,2024-04-28 21:40:03.415854
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,DB,2024-04-28 21:40:03.415854
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,DB,2024-04-28 21:40:03.415854
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,DB,2024-04-28 21:40:03.415854
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,DB,2024-04-28 21:40:03.415854
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,DB,2024-04-28 21:40:03.415854
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,DB,2024-04-28 21:40:03.415854
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,DB,2024-04-28 21:40:03.415854
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,DB,2024-04-28 21:40:03.415854
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,DB,2024-04-28 21:40:03.415854
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,DB,2024-04-28 21:40:03.415854
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,DB,2024-04-28 21:40:03.415854
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,DB,2024-04-28 21:40:03.415854
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,DB,2024-04-28 21:40:03.415854
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,DB,2024-04-28 21:40:03.415854
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,DB,2024-04-28 21:40:03.415854
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,DB,2024-04-28 21:40:03.415854
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,DB,2024-04-28 21:40:03.415854
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,DB,2024-04-28 21:40:03.415854
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,DB,2024-04-28 21:40:03.415854
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,DB,2024-04-28 21:40:03.415854
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,DB,2024-04-28 21:40:03.415854
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,DB,2024-04-28 21:40:03.415854
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,DB,2024-04-28 21:40:03.415854
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,DB,2024-04-28 21:40:03.415854
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,DB,2024-04-28 21:40:03.415854
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,DB,2024-04-28 21:40:03.415854
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,DB,2024-04-28 21:40:03.415854
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,DB,2024-04-28 21:40:03.415854
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,DB,2024-04-28 21:40:03.415854
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,DB,2024-04-28 21:40:03.415854
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,DB,2024-04-28 21:40:03.415854
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,DB,2024-04-28 21:40:03.415854
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,DB,2024-04-28 21:40:03.415854
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,DB,2024-04-28 21:40:03.415854
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,DB,2024-04-28 21:40:03.415854
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,DB,2024-04-28 21:40:03.415854
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,DB,2024-04-28 21:40:03.415854
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,DB,2024-04-28 21:40:03.415854
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,DB,2024-04-28 21:40:03.415854
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,DB,2024-04-28 21:40:03.415854
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,DB,2024-04-28 21:40:03.415854
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,DB,2024-04-28 21:40:03.415854
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,DB,2024-04-28 21:40:03.415854
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,DB,2024-04-28 21:40:03.415854
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,DB,2024-04-28 21:40:03.415854
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,DB,2024-04-28 21:40:03.415854
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,DB,2024-04-28 21:40:03.415854
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,DB,2024-04-28 21:40:03.415854
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,DB,2024-04-28 21:40:03.415854
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,DB,2024-04-28 21:40:03.415854
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,DB,2024-04-28 21:40:03.415854
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,DB,2024-04-28 21:40:03.415854
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,DB,2024-04-28 21:40:03.415854
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,DB,2024-04-28 21:40:03.415854
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,DB,2024-04-28 21:40:03.415854
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,DB,2024-04-28 21:40:03.415854
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,DB,2024-04-28 21:40:03.415854
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,DB,2024-04-28 21:40:03.415854
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,DB,2024-04-28 21:40:03.415854
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,DB,2024-04-28 21:40:03.415854
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,DB,2024-04-28 21:40:03.415854
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,DB,2024-04-28 21:40:03.415854
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,DB,2024-04-28 21:40:03.415854
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,DB,2024-04-28 21:40:03.415854
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,DB,2024-04-28 21:40:03.415854
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,DB,2024-04-28 21:40:03.415854
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,DB,2024-04-28 21:40:03.415854
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,DB,2024-04-28 21:40:03.415854
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,DB,2024-04-28 21:40:03.415854
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,DB,2024-04-28 21:40:03.415854
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,DB,2024-04-28 21:40:03.415854
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,DB,2024-04-28 21:40:03.415854
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,DB,2024-04-28 21:40:03.415854
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,DB,2024-04-28 21:40:03.415854
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,DB,2024-04-28 21:40:03.415854
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,DB,2024-04-28 21:40:03.415854
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,DB,2024-04-28 21:40:03.415854
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,DB,2024-04-28 21:40:03.415854
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,DB,2024-04-28 21:40:03.415854
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,DB,2024-04-28 21:40:03.415854
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,DB,2024-04-28 21:40:03.415854
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,DB,2024-04-28 21:40:03.415854
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,DB,2024-04-28 21:40:03.415854
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,DB,2024-04-28 21:40:03.415854
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,DB,2024-04-28 21:40:03.415854
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,DB,2024-04-28 21:40:03.415854
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,DB,2024-04-28 21:40:03.415854
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,DB,2024-04-28 21:40:03.415854
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,DB,2024-04-28 21:40:03.415854
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,DB,2024-04-28 21:40:03.415854
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,DB,2024-04-28 21:40:03.415854
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,DB,2024-04-28 21:40:03.415854
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,DB,2024-04-28 21:40:03.415854
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,DB,2024-04-28 21:40:03.415854
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,DB,2024-04-28 21:40:03.415854
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,DB,2024-04-28 21:40:03.415854
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,DB,2024-04-28 21:40:03.415854
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,DB,2024-04-28 21:40:03.415854
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,DB,2024-04-28 21:40:03.415854
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,DB,2024-04-28 21:40:03.415854
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,DB,2024-04-28 21:40:03.415854
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,DB,2024-04-28 21:40:03.415854
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,DB,2024-04-28 21:40:03.415854
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,DB,2024-04-28 21:40:03.415854
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,DB,2024-04-28 21:40:03.415854
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,DB,2024-04-28 21:40:03.415854
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,DB,2024-04-28 21:40:03.415854
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,DB,2024-04-28 21:40:03.415854
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,DB,2024-04-28 21:40:03.415854
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,DB,2024-04-28 21:40:03.415854
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,DB,2024-04-28 21:40:03.415854
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,DB,2024-04-28 21:40:03.415854
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,DB,2024-04-28 21:40:03.415854
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,DB,2024-04-28 21:40:03.415854
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,DB,2024-04-28 21:40:03.415854
808,315,4,2017-03-31,2017-04-02,2017-04-02,2,6,DB,2024-04-28 21:40:03.415854
809,1222,4,2017-03-31,2017-04-03,2017-04-03,2,7,DB,2024-04-28 21:40:03.415854
811,524,4,2017-04-01,2017-04-04,2017-04-04,2,7,DB,2024-04-28 21:40:03.415854
812,1164,4,2017-04-01,2017-04-02,2017-04-03,2,7,DB,2024-04-28 21:40:03.415854
813,1203,4,2017-04-01,2017-04-03,2017-04-02,3,9,DB,2024-04-28 21:40:03.415854
814,629,4,2017-04-02,2017-04-05,2017-04-03,2,7,DB,2024-04-28 21:40:03.415854
815,1251,4,2017-04-03,2017-04-05,2017-04-04,1,3,DB,2024-04-28 21:40:03.415854
816,811,4,2017-04-03,2017-04-05,2017-04-05,2,6,DB,2024-04-28 21:40:03.415854
817,301,4,2017-04-04,2017-04-05,2017-04-07,2,7,DB,2024-04-28 21:40:03.415854
818,1319,4,2017-04-04,2017-04-07,2017-04-07,2,6,DB,2024-04-28 21:40:03.415854
819,221,4,2017-04-04,2017-04-07,2017-04-05,3,9,DB,2024-04-28 21:40:03.415854
820,725,4,2017-04-05,2017-04-08,2017-04-07,2,7,DB,2024-04-28 21:40:03.415854
821,1181,4,2017-04-05,2017-04-07,2017-04-08,2,7,DB,2024-04-28 21:40:03.415854
822,294,4,2017-04-06,2017-04-08,2017-04-09,2,7,DB,2024-04-28 21:40:03.415854
823,415,4,2017-04-06,2017-04-07,2017-04-08,3,8,DB,2024-04-28 21:40:03.415854
824,993,4,2017-04-07,2017-04-09,2017-04-10,1,2,DB,2024-04-28 21:40:03.415854
825,10,4,2017-04-07,2017-04-08,2017-04-09,2,7,DB,2024-04-28 21:40:03.415854
826,45,4,2017-04-07,2017-04-10,2017-04-10,2,6,DB,2024-04-28 21:40:03.415854
827,666,4,2017-04-07,2017-04-10,2017-04-10,2,7,DB,2024-04-28 21:40:03.415854
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,DB,2024-04-28 21:40:03.415854
829,674,4,2017-04-09,2017-04-10,2017-04-10,2,7,DB,2024-04-28 21:40:03.415854
830,431,4,2017-04-11,2017-04-14,2017-04-12,2,6,DB,2024-04-28 21:40:03.415854
831,1000,4,2017-04-11,2017-04-12,2017-04-12,2,7,DB,2024-04-28 21:40:03.415854
832,1215,4,2017-04-11,2017-04-12,2017-04-12,2,7,DB,2024-04-28 21:40:03.415854
833,406,4,2017-04-12,2017-04-14,2017-04-15,2,7,DB,2024-04-28 21:40:03.415854
834,890,4,2017-04-12,2017-04-13,2017-04-15,2,6,DB,2024-04-28 21:40:03.415854
835,940,4,2017-04-13,2017-04-15,2017-04-14,1,2,DB,2024-04-28 21:40:03.415854
836,455,4,2017-04-13,2017-04-16,2017-04-14,2,6,DB,2024-04-28 21:40:03.415854
837,948,4,2017-04-13,2017-04-16,2017-04-14,2,7,DB,2024-04-28 21:40:03.415854
838,1395,4,2017-04-14,2017-04-17,2017-04-15,2,7,DB,2024-04-28 21:40:03.415854
839,1332,4,2017-04-15,2017-04-18,2017-04-16,1,3,DB,2024-04-28 21:40:03.415854
840,372,4,2017-04-15,2017-04-16,2017-04-16,2,6,DB,2024-04-28 21:40:03.415854
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,DB,2024-04-28 21:40:03.415854
842,1133,4,2017-04-15,2017-04-18,2017-04-16,2,6,DB,2024-04-28 21:40:03.415854
843,1059,4,2017-04-16,2017-04-17,2017-04-19,2,7,DB,2024-04-28 21:40:03.415854
844,1436,4,2017-04-16,2017-04-17,2017-04-18,2,6,DB,2024-04-28 21:40:03.415854
845,662,4,2017-04-17,2017-04-18,2017-04-18,2,7,DB,2024-04-28 21:40:03.415854
846,715,4,2017-04-17,2017-04-19,2017-04-19,2,6,DB,2024-04-28 21:40:03.415854
847,329,4,2017-04-18,2017-04-19,2017-04-19,2,7,DB,2024-04-28 21:40:03.415854
848,597,4,2017-04-18,2017-04-20,2017-04-20,2,7,DB,2024-04-28 21:40:03.415854
849,776,4,2017-04-19,2017-04-20,2017-04-21,1,2,DB,2024-04-28 21:40:03.415854
850,1346,4,2017-04-19,2017-04-22,2017-04-22,1,3,DB,2024-04-28 21:40:03.415854
851,1139,4,2017-04-20,2017-04-21,2017-04-22,2,6,DB,2024-04-28 21:40:03.415854
852,13,4,2017-04-21,2017-04-23,2017-04-22,3,9,DB,2024-04-28 21:40:03.415854
853,883,4,2017-04-21,2017-04-24,2017-04-24,3,8,DB,2024-04-28 21:40:03.415854
854,177,4,2017-04-22,2017-04-25,2017-04-23,2,6,DB,2024-04-28 21:40:03.415854
855,775,4,2017-04-22,2017-04-23,2017-04-25,2,6,DB,2024-04-28 21:40:03.415854
856,477,4,2017-04-23,2017-04-25,2017-04-26,2,6,DB,2024-04-28 21:40:03.415854
857,1402,4,2017-04-24,2017-04-25,2017-04-26,2,7,DB,2024-04-28 21:40:03.415854
